character,universe,page_length
pamela_isley,dc_super_hero_girls_tv_series,356360
pamela_isley,dc_super_hero_girls,358085
pamela_isley,dcau,382618
pamela_isley,dceased,362188
pamela_isley,earth_16,358740
pamela_isley,earth_19,356289
pamela_isley,earth_43,355469
pamela_isley,gotham_a_d,356564
pamela_isley,gotham_city_garage,350658
pamela_isley,harleen,360158
pamela_isley,harley_quinn_tv_series,379591
pamela_isley,injustice,379981
pamela_isley,justice_league_action,355424
pamela_isley,justice,356559
pamela_isley,lego_batman,367466
pamela_isley,prime_earth,421269
pamela_isley,super_best_friends_forever,348449
pamela_isley,teen_titans_go_tv_series,352790
pamela_isley,the_batman_tv_series,355743
pamela_isley,the_brave_and_the_bold,354266
pamela_isley,the_lego_movie,357639
pamela_isley,white_knight,352177
peony_mcgill,prime_earth,351732
persephone,future_state,373984
ral_benem,earth_prime,373570
ral_benem,legion_of_super_heroes_tv_series,351366
ral_benem,pre_zero_hour,361763
rama_khan,new_earth,360930
ramulus,new_earth,357666
rose,prime_earth,352524
rose_canton,new_earth,367070
saint_columba,new_earth,353741
saul_constantine,vertigo_universe,368609
scarlet_rose,new_earth,348486
sebastian_faust,new_earth,406590
solomon_grundy,earth_2,371732
star_lily,star_riders,348118
swamp_thing,damned,351337
swamp_thing,dc_bombshells,348870
swamp_thing,prime_earth,377655
swamp_thing,swamp_thing_2_19_tv_series,356229
syl,prime_earth,348660
thorn,prime_earth,354839
tsaritsa,harley_quinn_tv_series,363858
una,doom_force,348156
wolf,prime_earth,361529
zahra_abed,prime_earth,364483
zatanna_zatara,lego_batman,362342
ahl,prime_earth,361900
ahti,new_earth,352951
alexander_luthor,new_earth,475491
alias_the_blur,new_earth,361730
alias_the_blur,prime_earth,353921
ambrose_chase,wildstorm_universe,364597
amenadiel,lucifer_tv_series,365703
amparo_cardenas,prime_earth,368211
andrew_mcfee,new_earth,353161
angelo_bend,prime_earth,363197
anglette,prime_earth,352683
asteroth,new_earth,377464
baaldurians,baaldurian,354664
barbara_kean,gotham,382767
barbatos,new_earth,358484
basanos,new_earth,358037
black_flash,new_earth,430772
brain,prime_earth,392381
brita_an_nan,pre_zero_hour,375305
casey_brinke,prime_earth,367658
chaon,new_earth,365919
christopher_freeman,earth_s,360903
circe,prime_earth,385622
citizen_abra,prime_earth,366111
clock_king_iii,prime_earth,359800
conscience,earth_two,348410
daniel_west,futures_end,354306
daniel_west,out_of_time,356400
daniel_west,prime_earth,405762
dark_angel,earth_seven,361498
darkseid,earth_2,443821
darkseid,new_earth,466762
darkseid,prime_earth,474227
darkworld_entity,new_earth,350063
david_clinton,dcau,368458
david_clinton,prime_earth,362887
death,prime_earth,354767
deon_owens,arrowverse,352159
dreamslayer,earth_8,368386
eobard_thawne,once_and_future,358877
eobard_thawne,prime_earth,563660
epoch,new_earth,364745
eric_morden,doom_patrol_tv_series,380167
euphor,earth_one,361951
evan_mcculloch,new_earth,391821
fatalist,new_earth,352492
felix_faust,prime_earth,386250
francis_grey,the_batman_tv_series,356168
frida_novikov,arrowverse,356233
glorith,pre_zero_hour,384018
gog,earth_22,361379
harrison_wells,arrowverse,355669
harvest,prime_earth,369893
inertia,new_earth,385009
inertia,prime_earth,357892
inertia,tiny_titans,355147
ion,new_earth,363373
izaya,new_earth,401860
james_cullen,post_zero_hour,360720
jason_garrick,prime_earth,402771
jaxon_rugarth,pre_zero_hour,358044
jazmin_cullen,post_zero_hour,380167
jennifer_morgan,new_earth,362680
jennifer_quarx,wildstorm_universe,373528
jenny_fractal,wildstorm_universe,363115
jill_peterson,new_earth,364660
john_constantine,vertigo_universe,499353
john_starr,new_earth,362481
john_starr,prime_earth,359910
jonathan_kent_ii,earth_22,352554
jonathan_tyme,doom_patrol_tv_series,358483
kaiyo,prime_earth,386719
kal_l,earth_two,438908
kana,earth_one,361467
kara_zor_el,celebration,405726
kara_zor_el,earth_one,553139
kefong,wildstorm_universe,357313
kevin_creedy,prime_earth,353781
lana_kurree,earth_two,354678
liam_james,prime_earth,355425
liri_lee,new_earth,359111
lydda_jath,earth_forty_seven,362245
magali,prime_earth,352482
malice,arrowverse,364665
margot_montgomery,justice_league_action,359726
maritza_blackbird,wildstorm_universe,369890
mary_maxwell,just_imagine,370083
matthew_ryder,armageddon_2_1,370270
matthew_ryder,new_earth,363998
matthew_tyler,new_earth,376642
meantime,wildstorm_universe,358024
merlin_ambrosius,the_brave_and_the_bold,355122
metron,prime_earth,396699
michael_carter,dc_legends,357236
michael_carter,injustice,354564
michael_carter,justice_league_action,365472
michael_carter,new_earth,419085
michael_carter,prime_earth,404644
mister_e,new_earth,362921
nathaniel_adam,flashpoint_paradox,356401
nathaniel_adam,new_earth,420228
ned_creegan,earth_one,359806
nth_metal,nth_meta,378542
oliver_queen,arrowverse,464655
oracle_of_delphi,quality_universe,356246
parallax,new_earth,384073
patrick_kowalski,prime_earth,354492
paula_holt,earth_23,356027
per_degaton,new_earth,382043
percival_sutter,earth_5_8,353542
percival_sutter,new_earth,357923
percival_sutter,the_brave_and_the_bold,354246
phantom_stranger,prime_earth,373507
phantom_stranger,the_brave_and_the_bold,353465
pilgrim,arrowverse,356246
qwewq,new_earth,373221
rikkard_rynders,new_earth,353163
rose_psychic,mystik_u,351759
sajan_mehra,new_earth,350013
sara_quinones,dakotaverse,363006
sena,prime_earth,355148
sev_tcheru,earth_prime,359657
sir_timothy_hunter,new_earth,357808
snakefinger,dakotaverse,371075
solovar,prime_earth,372541
thomas_morita,new_earth,367304
time_trapper,pre_zero_hour,404058
time_trapper,the_brave_and_the_bold,351252
time_trapper,trapped_in_time,352564
time_wraiths,time_wraith,351989
timeless,prime_earth,347982
ultra_comics,earth_33,355817
ultrasphinx,all_star_superman,355247
vyndktvx,prime_earth,364717
walker_gabriel,new_earth,362989
walker_gabriel_ii,new_earth,348979
warp,new_teen_titans_shorts,357704
warp,teen_titans_tv_series,356517
william_matthews,new_earth,368202
xenon,new_earth,356321
zatanna_zatara,damned,356255
zatanna_zatara,prime_earth,449626
adam_blake,new_earth,394472
amon_tomaz,new_earth,385537
apache_chief,super_friends,359479
ares,prime_earth,393075
barbara_gordon,the_doom_that_came_to_gotham,351734
billy_batson,earth_85,382240
briadach,new_earth,358061
calculha,new_earth,377156
circe,new_earth,407095
connor_hawke,new_earth,390177
daniel_hall,prime_earth,369921
delphae,wildstorm_universe,353543
edwald_olafsson,prime_earth,367849
element_x,element,353626
erzulie,prime_earth,356899
eugene_choi,flashpoint_timeline,369901
francisco_ramon,arrowverse,375256
grant_morrison,new_earth,360407
greta_hayes,new_earth,380505
hector_hammond,new_earth,393104
iris_force,new_earth,355093
james_slade,quality_universe,363827
jason_blood,new_earth,426909
jasper_winters,arrowverse,363679
khalid_nassour,future_state,359323
liv_aberdine,arrowverse,362530
lumiun,new_earth,349945
mary_martin,arrowverse,367844
melana,just_imagine,354389
mystic_symbol_of_the_seven,mystic_symbol_of_the_seve,349843
projectra_wind_zzor,pre_zero_hour,396908
randu_singh,new_earth,382990
rebecca_barrow,prime_earth,353602
rebecca_paige,gotham_a_d,349601
serge_the_horse,earth_two,350953
shazam,earth_85,364320
simon_dark,new_earth,363466
star,lois_clark,352730
terri_bergstrom,earth_one,358886
teth_adam,earth_85,363723
teth_adam,earth_s,373649
the_presence,the_presenc,379314
timothy_pepper,earth_s,354043
turid_goldenaxe,prime_earth,358397
wanda_five,earth_one,379538
william_payton,prime_earth,367271
zatanna_zatara,dcau,366386
zera_oliet,pre_zero_hour,379285
a_hwiirdh_paan_a,new_earth,368922
aaron_langstrom,new_earth,355916
ace_the_bat_hound,dcau,368908
ace_the_bat_hound,new_earth,357745
ace_the_bat_hound,the_brave_and_the_bold,353921
acheron,prime_earth,356863
adam_heller,blood_and_water,362870
adam_kroft,new_earth,355696
agent_scar,dakotaverse,364855
alba_garcia,prime_earth,363199
alecto,new_earth,352471
aleister_hook,new_earth,362496
aleister_hook,prime_earth,357812
alfred_the_cat,prime_earth,355164
allen_barr,new_earth,369721
allirog,kid_super_power_hour,353930
amanda_reed,wildstorm_universe,368127
andrew_bennett,new_earth,415258
andrew_bennett,prime_earth,397840
angelika_bal,new_earth,353848
anthony_lupus,new_earth,356416
anthony_lupus,prime_earth,352455
anthony_romulus,dcau,360752
arion,prime_earth,405626
arune_singh,post_rebirth,362352
asmodeus,new_earth,364455
atrocitus,injustice,363426
autopsy,dakotaverse,352002
azzarene,new_earth,365455
babe_tanaka,new_earth,363056
badmouth,new_earth,350240
bagheera,fables,349574
bane,batman_vs_tmnt,362949
barbara_gordon,earth_43,359594
barbara_gourdon,dc_bombshells,406323
barbara_minerva,batman_unlimited,352400
barbara_minerva,dc_animated_movie_universe,367109
barbara_minerva,dc_extended_universe,368852
barbara_minerva,dc_legends,357223
barbara_minerva,dc_super_hero_girls_tv_series,358641
barbara_minerva,dc_super_hero_girls,360877
barbara_minerva,dcau,367687
barbara_minerva,dceased,366598
barbara_minerva,future_state,356461
barbara_minerva,harley_quinn_tv_series,359244
barbara_minerva,injustice,374917
barbara_minerva,justice_league_action,357359
barbara_minerva,lego_batman,363964
barbara_minerva,lego_dc_heroes,357160
barbara_minerva,lil_gotham,358830
barbara_minerva,prime_earth,418799
barbara_minerva,super_best_friends_forever,352925
barbara_minerva,superman_batman,351032
barbara_minerva,wonder_woman_2_9_movie,355028
baron_nightblood,prime_earth,363546
bathound,dark_genesis,363892
batmongoose,farm_league,353467
batrok,new_earth,351337
belial,new_earth,380505
benjamin_turner,arkhamverse,376244
benjamin_turner,arrowverse,362810
benjamin_turner,dc_animated_movie_universe,382089
benjamin_turner,soul_of_the_dragon,358893
big_bad_wolf,earth_5_8,351827
bird_man,earth_124_1,350657
bivvix,new_earth,363581
black_flash,dc_legends,353059
black_flash,smallville,358245
black_racer,prime_earth,379652
blight,prime_earth,360282
blythe,prime_earth,355609
brenton_hamilton,prime_earth,359453
brian_smith,prime_earth,350885
brin_londo,earth_prime,361585
brin_londo,legion_of_super_heroes_tv_series,367990
brin_londo,post_rebirth,363809
brin_londo,post_zero_hour,358512
brin_londo,pre_zero_hour,388808
brine_king,dc_extended_universe,356197
bruce_wayne,batman_vs_tmnt,397684
bruce_wayne,earth_43,372091
bruce_wayne,earth_43,378939
bruce_wayne_iv,lil_gotham,365999
bubastis,watchmen_movie,360216
bubastis,watchmen,360689
bubastis_ii,watchmen,357375
bubba_brown,dakotaverse,375891
bud_and_lou_the_hyenas,arkhamverse,353277
bud_and_lou_the_hyenas,harley_quinn_tv_series,354298
bud_and_lou_the_hyenas,injustice,350354
bud_and_lou_the_hyenas,lil_gotham,355741
bud_and_lou_the_hyenas,new_earth,352093
bud_and_lou_the_hyenas,prime_earth,358304
bud_and_lou_the_hyenas,the_batman_tv_series,354483
byron_shelley,superboy_tv_series,364160
cain,prime_earth,394082
carangian_tigracat,carangian_tigraca,344457
carnivore,new_earth,361104
cassandra_arnold,new_earth,354282
catseye,new_earth,354873
chama_sierra,new_earth,364725
charles_wylde,new_earth,364297
charlie_chokecherry,imaginary_fiends,357028
charlie_the_dog,new_earth,351335
cheetah,ame_comi,356468
cheetah,earth_1927,357037
cheetah,super_friends,357462
cheetah,trapped_in_time,356079
cindy_burman,stargirl_tv_series,361782
clawster,new_earth,355679
coach_humphreys,prime_earth,353278
copperhead,arkhamverse,360536
copperhead,prime_earth,370047
copperhead_ii,prime_earth,374907
cory_wilks,prime_earth,352332
count_berlin,new_earth,363642
count_berlin,prime_earth,365009
count_drako,new_earth,354619
coyote,dc_animated_movie_universe,353178
coyote,prime_earth,359113
creed_quinn,amalgam_universe,350962
crimson_claw,quality_universe,348017
crimson_fox,prime_earth,356582
crucifer,arrowverse,361078
crucifer,new_earth,363670
dagon,team_titans,366636
dala,the_brave_and_the_bold,362427
dala_vadim,new_earth,371415
damian_wayne,earth_22,367209
david,vamps,360777
dead_water,earth_11,349212
dean_toye,prime_earth,353525
death,fables,349524
death_angel,new_earth,350912
deborah_dancer,new_earth,385730
deborah_domaine,earth_one,368346
deimax,prime_earth,380485
demon_fox,dakotaverse,358648
dex_starr,dc_super_hero_girls_tv_series,360154
dex_starr,injustice,354941
dex_starr,justice_league_action,358300
dex_starr,lego_batman,364301
dex_starr,prime_earth,450988
dna,prime_earth,357064
doctor_morpheus,superman_1988_tv_series,353777
dox,new_earth,350925
dracula,earth_43,370441
dracula,earth_5_8,362030
dracula,new_earth,364286
dragorin,new_earth,359225
drury_walker,new_earth,383221
duarmzshee_paan,new_earth,365206
dunbar_dodo,earth_c,349040
dunya_mishkin,new_earth,373682
edgar_warnock,new_earth,370417
eduardo_del_toro_jr,bite_club,368200
eduardo_del_toro_sr,bite_club,369639
edward_trane,new_earth,369408
elias,prime_earth,361064
ellen_collins,enigma,352350
ellie_mae_skaggs,new_earth,366219
emil_veldt,new_earth,366749
emily_briggs,new_earth,399042
emily_briggs,prime_earth,380181
equus,new_earth,355674
erik_storn,new_earth,357796
etrigan,a_tragedy,359061
etrigan,dc_legends,360512
etrigan,dc_super_hero_girls,360142
etrigan,earth_13,365780
etrigan,earth_17,349976
etrigan,flashpoint_paradox,356072
etrigan,flashpoint_timeline,354769
etrigan,justice_league_action,385451
etrigan,lil_gotham,353126
etrigan,riddle_of_the_beast,356220
etrigan,the_batman_tv_series,354824
etrigan,the_brave_and_the_bold,362353
etrigan,the_doom_that_came_to_gotham,357382
etrigan,the_nail,349101
f_j_hoover,preacher_tv_series,369144
fala,new_earth,353826
fenris,earth_5_8,354445
fenris,wildstorm_universe,360082
flame_dragons,flame_dragon,350951
flatline,new_earth,350981
fox,the_batman_tv_series,356454
fraidy_cat,imaginary_fiends,356816
francine_lee,new_earth,383334
francine_march,dcau,355303
frederick_ngebe_braumholstein,wildstorm_universe,355219
gabriel_brady,wildstorm_universe,353355
galenthias,new_earth,357180
gary_kaleho,prime_earth,351583
giant_dalmatians,giant_dalmatian,350247
goliath,new_earth,355173
goliath,prime_earth,358034
gomorrah,new_earth,359045
gordon_page,super_friends,355325
gorgons,gorgon,377567
goth,new_earth,368038
great_caesar,earth_ad,356336
great_caesar,new_earth,353697
great_caesar,the_brave_and_the_bold,351803
green_arrow,riddle_of_the_beast,359010
grendel,new_earth,371002
grokk,new_earth,351898
gustav_decobra,earth_one,365397
gustav_decobra,prime_earth,362016
harpies,harpie,346002
harpy,prime_earth,357761
harvey_dent,batman_vs_tmnt,361062
hawkman,earth_22,377841
helmut,wildstorm_universe,356120
hemo_goblin,new_earth,362229
hippogriffs,hippogriff,345427
howler,new_earth,352010
hu_wei,prime_earth,356002
hugh_dawkins,new_earth,365929
hugh_dawkins,prime_earth,356330
hugh_dawkins,super_friends,354597
hyena,injustice,346362
irena,earth_one,351688
isamot_kol,dc_universe_online,356953
isamot_kol,green_lantern_movie,363610
jade_nguyen,prime_earth,414735
jane_jones,dark_genesis,366378
jason_blood,dcau,371857
jason_blood,the_brave_and_the_bold,364145
jezz_davison,vamps,375100
jinny_greenteeth,flashpoint_timeline,350739
jivan_shi,new_earth,379628
joan_jordan,just_imagine,367426
joey_scroccone,prime_earth,358453
john_monroe,new_earth,383434
john_monroe,prime_earth,358850
jonathan_gunnarson,new_earth,373144
jonathan_romero,new_earth,358138
joseph_chill,gods_and_monsters,360615
joshua_walker,new_earth,361042
karkull,dcau,358774
katar_hol,prime_earth,391507
kathana,new_earth,349373
katherine_kane,futures_end,368381
kestrel,new_earth,354596
kevin_franklin,dakotaverse,403308
killer_croc,dcau,366254
king_cobra,dcau,366374
king_of_the_vampires,new_earth,373854
kirk_langstrom,batman_unlimited,355722
kirk_langstrom,dc_legends,364968
kirk_langstrom,dcau,364810
kirk_langstrom,earth_52,353178
kirk_langstrom,earth_19,359706
kirk_langstrom,gods_and_monsters,368501
kirk_langstrom,harley_quinn_tv_series,359864
kirk_langstrom,injustice,360298
kirk_langstrom,lego_batman,364683
kirk_langstrom,scooby_doo_team_up,353325
kirk_langstrom,tiny_titans,353806
kondor,new_earth,349336
krypto,earth_one,368300
krypto,flashpoint_timeline,349944
kryptonite_dog,earth_one,351892
kyla_willowbrook,smallville,354466
kyle_abbot,dc_universe_online,350954
kyle_abbot,new_earth,366764
kyle_abbot,prime_earth,357884
la_sangre,new_earth,361330
la_sangre,prime_earth,365948
lapetus,prime_earth,364800
lar_on,prime_earth,398366
leona_dorsey,new_earth,353229
leroy,new_earth,349363
lilith_demon,prime_earth,378498
lion_miss,earth_3,354586
logan_wayne,amalgam_universe,359181
long,prime_earth,358903
looker,black_lightning_tv_series,360620
lotion_the_cat,prime_earth,360498
louis_dubois,earth_one,366326
lucy_and_ethel_the_hyenas,dc_super_hero_girls_tv_series,355115
lupek,new_earth,352714
lynx_ii,new_earth,360392
m_r_r,feral_man_of_steel,354093
macho_gato,new_earth,350143
mad_harriet,new_earth,376952
mad_harriet,prime_earth,377624
maduvu,new_earth,353623
malazza_rem,malazza_re,356340
malchior,teen_titans_tv_series,362132
malleus,dakotaverse,392535
man_bat_serum,man_bat_seru,350759
maneater,dakotaverse,347928
manhawks,manhawk,353961
manny,doom_patrol_tv_series,361453
manticore,dceased,356770
manticore_iii,new_earth,353607
marcel_ollie,prime_earth,354239
margaret_carle,new_earth,370447
margaret_pye,injustice,354124
margaret_pye,prime_earth,367762
margaret_sorrow,beware_the_batman,358786
margot,arrowverse,360307
marius_dimeter,new_earth,359645
mary_seward,new_earth,383438
mary_seward,prime_earth,399912
mary_tanner,new_earth,353782
master_shoju,new_earth,369711
matthew_bland,prime_earth,361967
medusa,dc_animated_movie_universe,360509
megaera,new_earth,351956
megan_boyer,prime_earth,362503
memakata,new_earth,352817
merlin_the_leopard,injustice,348066
merlin_the_leopard,new_earth,352797
merlin_the_leopard,prime_earth,352813
michael_drown,prime_earth,359677
mink,new_earth,349284
mink,vamps,368854
mister_bloom,prime_earth,359912
mister_monster,earth_124_1,373976
mister_wing,dcau,358728
mister_wolf,teen_titans_tv_series,355363
mistress_murder,dakotaverse,354905
mona_wu,arrowverse,357867
morris_eagleton,new_earth,352109
mrs_gradenko,new_earth,352427
mutant_leader,dcau,358908
mutant_leader,earth_31,358802
natalia_mitternacht,prime_earth,391525
nebiros,new_earth,369577
